Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
540171,H1267ODARG,HDFC DAF III-1267D OCTOBER 2016-REGULAR OPTION-GROWTH OPTION,Active,F ,10.00,INF179KB1YB4,,MF
540172,H1267ODARD,HDFC DAF III-1267D OCTOBER 2016-REGULAR OPTION-DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF179KB1YC2,,MF
540182,IPRU2882,ICICI PRUDENTIAL MULTIPLE YIELD FUND SERIES 11 PLAN D 1361 DAYS - CUMULATIVE,Active,F ,10.00,INF109KB1J24,,MF
540183,IPRU2883,ICICI PRUDENTIAL MULTIPLE YIELD FUND - SERIES 11 PLAN D 1361 DAYS - DIVIDEND,Active,F ,10.00,INF109KB1J32,,MF
540184,IPRU9084,ICICI PRUDENTIAL MULTIPLE YIELD FUND - SERIES 11 PLAN D 1361 DAYS - DIRECT PLAN CUMULATIVE,Active,F ,10.00,INF109KB1J08,,MF
540185,IPRU9085,ICICI PRUDENTIAL MULTIPLE YIELD FUND - SERIES 11 PLAN D 1361 DAYS - DIRECT PLAN DIVIDEND,Active,F ,10.00,INF109KB1J16,,MF
540186,D49SM42RG,DSP BLACKROCK DUAL ADVANTAGE FUND SERIES 49- 42M-REGULAR-GROWTH,Active,F ,10.00,INF740KA1991,,MF
540187,D49SM42RD,DSP BLACKROCK DUAL ADVANTAGE FUND SERIES 49- 42M-REGULAR-DIVIDEND PAYOUT,Active,F ,10.00,INF740KA1AA7,,MF
540188,D49SM42DG,DSP BLACKROCK DUAL ADVANTAGE FUND SERIES 49-42M-DIRECT GROWTH,Active,F ,10.00,INF740KA1AB5,,MF
540200,AXISHB35DG,AXIS HYBRID FUND SERIES 35 (1359 DAYS) - DIRECT PLAN - GROWTH,Active,F ,10.00,INF846K01YF5,,MF
540201,AXISHB35DP,AXIS HYBRID FUND SERIES 35 (1359 DAYS) - REGULAR PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF846K01YI9,,MF
540202,AXISHB35GP,AXIS HYBRID FUND SERIES 35 (1359 DAYS) - REGULAR PLAN - GROWTH,Active,F ,10.00,INF846K01YH1,,MF
540206,RXXX11SR4X,RELIANCE FIXED HORIZON FUND - XXXII - SERIES 4 - DIRECT PLAN - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1GB0,,MF
540207,RXXX11SR4Z,RELIANCE FIXED HORIZON FUND - XXXII - SERIES 4 - DIRECT PLAN - GROWTH OPTION,Active,F ,10.00,INF204KB1GA2,,MF
540208,RXXX11SR4D,RELIANCE FIXED HORIZON FUND - XXXII - SERIES 4 - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1FZ1,,MF
540209,RXXX11SR4G,RELIANCE FIXED HORIZON FUND - XXXII - SERIES 4 - GROWTH OPTION,Active,F ,10.00,INF204KB1FY4,,MF
540213,H1224NDADG,HDFC DUAL ADVANTAGE FUND - III - 1224 DAYS - NOVEMBER 2016 - DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1YQ2,,MF
540214,H1224NDADD,HDFC DUAL ADVANTAGE FUND - III - 1224 DAYS - NOVEMBER 2016 - DIRECT OPTION - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF179KB1YR0,,MF
540215,H1224NDARG,HDFC DUAL ADVANTAGE FUND - III - 1224 DAYS - NOVEMBER 2016 - REGULAR OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1YS8,,MF
540216,H1224NDARD,HDFC DUAL ADVANTAGE FUND - III - 1224 DAYS - NOVEMBER 2016 - REGULAR OPTION - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF179KB1YT6,,MF
540217,UTDDPDA4P1,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES -IV-I (1279 DAYS)-DIRECT PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1GG8,,MF
540218,UTDGRDA4P1,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES -IV-I (1279 DAYS)-DIRECT PLAN-GROWTH,Active,F ,10.00,INF789FC1GH6,,MF
540219,UTRDPDA4P1,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES -IV-I (1279 DAYS)-REGULAR PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1GE3,,MF
540220,UTRGRDA4P1,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES -IV-I (1279 DAYS)-REGULAR PLAN-GROWTH,Active,F ,10.00,INF789FC1GF0,,MF
540223,IPRU2890,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES XI PLAN A (2056 DAYS)-CUMULATIVE OPTION,Active,F ,10.00,INF109KB1K88,,MF
540224,IPRU2891,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES XI PLAN A (2056 DAYS)- DIVIDEND PAYOUT,Active,F ,10.00,INF109KB1K96,,MF
540225,IPRU9092,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES XI PLAN A(2056 DAYS)-DIRECT PLAN CUMULATIVE,Active,F ,10.00,INF109KB1L04,,MF
540226,IPRU9093,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES XI PLAN A(2056 DAYS)-DIRECT PL,Active,F ,10.00,INF109KB1L12,,MF
540227,RXXX11SR1X,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 1-DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1FP2,,MF
540228,RXXX11SR1Z,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 1-DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KB1FO5,,MF
540229,RXXX11SR1D,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 1-DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1FN7,,MF
540230,RXXX11SR1G,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 1-GROWTH OPTION,Active,F ,10.00,INF204KB1FM9,,MF
540231,RXXX11SR2X,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 2-DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1FT4,,MF
540232,RXXX11SR2Z,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 2-DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KB1FS6,,MF
540233,RXXX11SR2D,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 2-DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1FR8,,MF
540234,RXXX11SR2G,RELIANCE FIXED HORIZON FUND-XXXII-SERIES 2-GROWTH OPTION,Active,F ,10.00,INF204KB1FQ0,,MF
540235,IPRU2892,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES-XI-PLAN B 1222 DAYS-CUMULATIVE OPTION,Active,F ,10.00,INF109KB1L46,,MF
540236,IPRU2893,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES-XI-PLAN B 1222 DAYS- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF109KB1L53,,MF
540237,IPRU9094,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES-XI-PLAN B 1222 DAYS- DIRECT PLAN CUMULATI,Active,F ,10.00,INF109KB1L61,,MF
540238,IPRU9095,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND SERIES-XI-PLAN B 1222 DAYS-DIRECT PLAN DIVIDEND,Active,F ,10.00,INF109KB1L79,,MF
540239,SDAFXVIIIGR,SBI DUAL ADVANTAGE FUND-SERIES XVIII-REGULAR PLAN-GROWTH,Active,F ,10.00,INF200KA1LI0,,MF
540240,SDAFXVIIIDR,SBI DUAL ADVANTAGE FUND-SERIES XVIII-REGULAR PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1LJ8,,MF
540241,SDAFXVIIIGD,SBI DUAL ADVANTAGE FUND-SERIES XVIII-DIRECT PLAN-GROWTH,Active,F ,10.00,INF200KA1LK6,,MF
540242,SDAFXVIIIDD,SBI DUAL ADVANTAGE FUND-SERIES XVIII-DIRECT PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1LL4,,MF
540244,RXXX11SR5X,Reliance Fixed Horizon Fund-xxxii-series 5-Direct Plan Dividend Payout Pption,Active,F ,10.00,INF204KB1GJ3,,MF
540245,RXXX11SR5Z,Reliance Fixed Horizon Fund-xxxii-Series 5- Direct Plan Growth Option,Active,F ,10.00,INF204KB1GI5,,MF
540246,RXXX11SR5D,Reliance Fixed Horizon Fund-xxxii-Series 5- Dividend Payout Option,Active,F ,10.00,INF204KB1GH7,,MF
540247,RXXX11SR5G,Reliance Fixed Horizon Fund-xxxii-Series 5- Growth Option,Active,F ,10.00,INF204KB1GG9,,MF
540260,H1218D37DG,HDFC FMP 1218D December 2016(1)  - Series 37 Direct Option- Growth Option,Active,F ,10.00,INF179KB1ZA3,,MF
540261,H1218D37DD,HDFC FMP 1218D December 2016(1)  - Series 37 Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KB1ZB1,,MF
540262,H1218D37DQ,HDFC FMP 1218D December 2016(1)  - Series 37 Direct Option-Quarterly Dividend Option,Active,F ,10.00,INF179KB1ZC9,,MF
540263,H1218D37RG,HDFC FMP 1218D December 2016(1)  - Series 37 Regular Option- Growth Option,Active,F ,10.00,INF179KB1ZD7,,MF
540264,H1218D37RD,HDFC FMP 1218D December 2016(1)  - Series 37 Regular Option – Normal Dividend Option,Active,F ,10.00,INF179KB1ZE5,,MF
540265,H1218D37RQ,HDFC FMP 1218D December 2016(1)  - Series 37 Regular Option – Quarterly Dividend Option,Active,F ,10.00,INF179KB1ZF2,,MF
540275,UTRDPDA4P2,UTI MF REGULAR PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1HU7,,MF
540276,UTRGRDA4P2,UTI MF REGULAR PLAN - GROWTH,Active,F ,10.00,INF789FC1HV5,,MF
540277,UTDDPDA4P2,UTI MF DIRECT PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1HW3,,MF
540278,UTDGRDA4P2,UTI MF DIRECT PLAN - GROWTH,Active,F ,10.00,INF789FC1HX1,,MF
540279,RXXX11SR7X,Reliance Fixed Horizon Fund XXXII-Series 7-Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1HD4,,MF
540280,RXXX11SR7Z,Reliance Fixed Horizon Fund XXXII-Series 7-Direct Plan Growth Option,Active,F ,10.00,INF204KB1HC6,,MF
540281,RXXX11SR7D,Reliance Fixed Horizon Fund XXXII-Series 7-Dividend Payout Option,Active,F ,10.00,INF204KB1HB8,,MF
540282,RXXX11SR7G,Reliance Fixed Horizon Fund XXXII-Series 7-Growth Option,Active,F ,10.00,INF204KB1HA0,,MF
540283,RXXX11SR8X,RXXX11SR8X,Active,F ,10.00,INF204KB1HH5,,MF
540284,RXXX11SR8Z,RELIANCE FHF XXXII Sr 8 DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KB1HG7,,MF
540285,RXXX11SR8D,RELIANCE FHF XXXII Sr 8 DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1HF9,,MF
540286,RXXX11SR8G,RELIANCE FHF XXXII Sr 8 GROWTH OPTION,Active,F ,10.00,INF204KB1HE2,,MF
540287,H1199J37DG,HDFC FMP 1199D JANUARY 2017 (1) - SERIES 37 -DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1ZM8,,MF
540288,H1199J37DD,HDFC FMP 1199D JANUARY 2017 (1) - SERIES 37 DIRECT OPTION - NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1ZN6,,MF
540289,H1199J37RG,HDFC FMP 1199D JANUARY 2017 (1) - SERIES 37 REGULAR OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1ZP1,,MF
540290,H1199J37RD,HDFC FMP 1199D JANUARY 2017 (1) - SERIES 37 REGULAR OPTION - NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1ZQ9,,MF
540291,H1199J37RQ,HDFC FMP 1199D JANUARY 2017 (1) - SERIES 37 REGULAR OPTION -QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1ZR7,,MF
540292,H1199J37DQ,HDFC FMP 1199D JANUARY 2017 (1) - SERIES 37 DIRECT OPTION - QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1ZO4,,MF
540294,H1169F37DG,HDFC FMP 1169D FEBRUARY 2017(1) SR 37-DIRECT OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1A42,,MF
540295,H1169F37DD,HDFC FMP 1169D FEBRUARY 2017(1) SR 37-DIRECT OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1A59,,MF
540296,H1169F37DQ,HDFC FMP 1169D FEBRUARY 2017(1) SR 37-DIRECT OPTION- QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1A67,,MF
540297,H1169F37RG,HDFC FMP 1169D FEBRUARY 2017(1) SR 37-REGULAR OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1A75,,MF
540298,H1169F37RD,HDFC FMP 1169D FEBRUARY 2017(1) SR 37-REGULAR OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1A83,,MF
540299,H1169F37RQ,HDFC FMP 1169D FEBRUARY 2017(1) SR 37-REGULAR OPTION- QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1A91,,MF
540301,UTDDPDA4P3,UTI DUAL ADVANTAGE FTF SR IV-III(1279 DAYS)-DIRECT PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1IO8,,MF
540302,UTDGRDA4P3,UTI DUAL ADVANTAGE FTF SR IV-III(1279 DAYS)-DIRECT PLAN-GROWTH,Active,F ,10.00,INF789FC1IP5,,MF
540303,UTRDPDA4P3,UTI DUAL ADVANTAGE FTF SR IV-III(1279 DAYS)-REGULAR PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1IM2,,MF
540304,UTRGRDA4P3,UTI DUAL ADVANTAGE FTF SR IV-III(1279 DAYS)-REGULAR PLAN-GROWTH,Active,F ,10.00,INF789FC1IN0,,MF
540306,RXXX11SR9X,RELIANCE FIXED HORIZON FUND - XXXII - SERIES  9 - DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1HT0,,MF
540307,RXXX11SR9Z,RELIANCE FIXED HORIZON FUND - XXXII - SERIES  9 - DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KB1HS2,,MF
540308,RXXX11SR9D,RELIANCE FIXED HORIZON FUND - XXXII - SERIES  9 - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1HR4,,MF
540309,RXXX11SR9G,RELIANCE FIXED HORIZON FUND - XXXII - SERIES  9 - GROWTH OPTION,Active,F ,10.00,INF204KB1HQ6,,MF
540312,H1155F37DG,HDFC Mutual Fund DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1B66,,MF
540313,H1155F37DD,HDFC Mutual Fund DIRECT OPTION - NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1B74,,MF
540314,H1155F37DQ,HDFC Mutual Fund  DIRECT OPTION - QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1B82,,MF
540315,H1155F37RG,HDFC Mutual Fund REGULAR OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1B90,,MF
540316,H1155F37RD,HDFC Mutual Fund REGULAR OPTION - NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1C08,,MF
540317,H1155F37RQ,HDFC Mutual Fund REGULAR OPTION - QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1C16,,MF
540319,H1150F37DG,HDFC FMP 1150D FEBRUARY 2017(1) SERIES 37-DIRECT OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1C81,,MF
540320,H1150F37DD,HDFC FMP 1150D FEBRUARY 2017(1) SERIES 37-DIRECT OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1C99,,MF
540321,H1150F37DQ,HDFC FMP 1150D FEBRUARY 2017(1) SERIES 37-DIRECT OPTION- QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1D07,,MF
540322,H1150F37RG,HDFC FMP 1150D FEBRUARY 2017(1) SERIES 37-REGULAR OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1D15,,MF
540323,H1150F37RD,HDFC FMP 1150D FEBRUARY 2017(1) SERIES 37-REGULAR OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1D23,,MF
540324,H1150F37RQ,HDFC FMP 1150D FEBRUARY 2017(1) SERIES 37-REGULAR OPTION- QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1D31,,MF
540325,H1178F37DG,HDFC FIXED MATURITY PLAN 1178D FEBRUARY  2017 (1) DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1B09,,MF
540326,H1178F37DD,HDFC FIXED MATURITY PLAN 1178D FEBRUARY  2017 (1) DIRECT OPTION - NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1B17,,MF
540327,H1178F37DQ,HDFC FIXED MATURITY PLAN 1178D FEBRUARY  2017 (1) DIRECT OPTION - QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1B25,,MF
540328,H1178F37RG,HDFC FIXED MATURITY PLAN 1178D FEBRUARY  2017 (1) REGULAR OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1B33,,MF
540329,H1178F37RD,HDFC FIXED MATURITY PLAN 1178D FEBRUARY  2017 (1) REGULAR OPTION - NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1B41,,MF
540330,H1178F37RQ,HDFC FIXED MATURITY PLAN 1178D FEBRUARY  2017 (1) REGULAR OPTION - QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1B58,,MF
540337,UTDDPDA4P4,UTI DUAL ADVANTAGE FIXED TERM FUND- SR IV - IV(1997 D)-DIRECT PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1IK6,,MF
540338,UTDGRDA4P4,UTI DUAL ADVANTAGE FIXED TERM FUND- SR IV - IV(1997 D)-DIRECT PLAN-GROWTH,Active,F ,10.00,INF789FC1IL4,,MF
540339,UTRDPDA4P4,UTI DUAL ADVANTAGE FIXED TERM FUND- SR IV - IV(1997 D)-REGULAR PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF789FC1II0,,MF
540340,UTRGRDA4P4,UTI DUAL ADVANTAGE FIXED TERM FUND- SR IV - IV(1997 D)-REGULAR PLAN-GROWTH,Active,F ,10.00,INF789FC1IJ8,,MF
540341,H1170F37DG,HDFC FIXED MATURITY PLAN 1170D FEBRUARY 2017 (1) - SERIES 37 - DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1C24,,MF
540342,H1170F37DD,HDFC FIXED MATURITY PLAN 1170D FEBRUARY 2017 (1) - SERIES 37 - DIRECT OPTION - NORM,Active,F ,10.00,INF179KB1C32,,MF
540343,H1170F37DQ,HDFC FIXED MATURITY PLAN 1170D FEBRUARY 2017 (1) - SERIES 37 - DIRECT OPTION - QUARTERLY DIVIDEND,Active,F ,10.00,INF179KB1C40,,MF
540344,H1170F37RG,HDFC FIXED MATURITY PLAN 1170D FEBRUARY 2017 (1) - SERIES 37 - REGULAR OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1C57,,MF
540345,H1170F37RD,HDFC FIXED MATURITY PLAN 1170D FEBRUARY 2017 (1) - SERIES 37 -  REGULAR OPTION - NORMAL DIVIDEND,Active,F ,10.00,INF179KB1C65,,MF
540346,H1170F37RQ,HDFC FIXED MATURITY PLAN 1170D FEBRUARY 2017 (1) - SERIES 37 - 1170D FEBRUARY 2017 (1) -,Active,F ,10.00,INF179KB1C73,,MF
540347,IPRU2906,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND-SR XI-PLAN C(1255 D)-CUMULATIVE,Active,F ,10.00,INF109KB1Q25,,MF
540348,IPRU2907,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND-SR XI-PLAN C(1255 D)-DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF109KB1Q33,,MF
540349,IPRU9108,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND-SR XI-PLAN C(1255 D)-DIRECT PLAN CUMULATIVE,Active,F ,10.00,INF109KB1Q41,,MF
540350,IPRU9109,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND-SR XI-PLAN C(1255 D)-DIRECT PLAN DIVIDEND PAYOUT,Active,F ,10.00,INF109KB1Q58,,MF
540351,RXXX111S1X,RELIANCE FIXED HORIZON FUND - XXXIII - SERIES 1 - DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1IB6,,MF
540352,RXXX111S1Z,RELIANCE FIXED HORIZON FUND - XXXIII - SERIES 1 - DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KB1IA8,,MF
540353,RXXX111S1G,RELIANCE FIXED HORIZON FUND - XXXIII - SERIES 1 -  GROWTH OPTION,Active,F ,10.00,INF204KB1HY0,,MF
540354,RXXX11S10X,RELIANCE FIXED HORIZON FUND-XXXII-SR 10-DIRECT PLAN- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1HL7,,MF
540355,RXXX11S10Z,RELIANCE FIXED HORIZON FUND-XXXII-SR 10-DIRECT PLAN- GROWTH OPTION,Active,F ,10.00,INF204KB1HK9,,MF
540356,RXXX11S10D,RELIANCE FIXED HORIZON FUND-XXXII-SR 10- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KB1HJ1,,MF
540357,RXXX11S10G,RELIANCE FIXED HORIZON FUND-XXXII-SR 10- GROWTH OPTION,Active,F ,10.00,INF204KB1HI3,,MF
540362,IPRU2910,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND- SERIES XI-PLAN D (1247 DAYS)-CUMULATIVE,Active,F ,10.00,INF109KB1R08,,MF
540363,IPRU2911,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND- SERIES XI-PLAN D (1247 DAYS)-DIVIDEND PAYOUT,Active,F ,10.00,INF109KB1R16,,MF
540364,IPRU9112,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND- SERIES XI-PLAN D (1247 DAYS)-DIRECT PLAN,Active,F ,10.00,INF109KB1R24,,MF
540365,IPRU9113,ICICI PRUDENTIAL CAPITAL PROTECTION ORIENTED FUND- SERIES XI-PLAN D (1247 DAYS)-DIRECT PLAN DIVIDEND,Active,F ,10.00,INF109KB1R32,,MF
540367,D37MS204RG,DSP BlackRock FMP - Series 204 - 37M - Regular Growth,Active,F ,10.00,INF740KA1AD1,,MF
540368,D37MS204RR,DSP BlackRock FMP - Series 204 - 37M - Regular Dividend Payout,Active,F ,10.00,INF740KA1AE9,,MF
540369,D37MS204RQ,DSP BlackRock FMP - Series 204 - 37M Regular Dividend Qtrly Payout,Active,F ,10.00,INF740KA1AF6,,MF
540370,D37MS204DG,DSP BlackRock FMP - Series 204 - 37M -  Direct Growth,Active,F ,10.00,INF740KA1AG4,,MF
540371,D37MS204DR,DSP BlackRock FMP - Series 204 - 37M -  Direct Dividend Payout,Active,F ,10.00,INF740KA1AH2,,MF
540372,IDFTP129RG,IDFC FIXED TERM PLAN-SERIES 129-REGULAR PLAN-GROWTH,Active,F ,10.00,INF194KA1Y94,,MF
540373,IDFTP129RQ,IDFC FIXED TERM PLAN-SERIES 129-REGULAR PLAN-QUARTERLY DIVIDEND,Active,F ,10.00,INF194KA1Z02,,MF
540374,IDFTP129DG,IDFC FIXED TERM PLAN-SERIES 129-DIRECT PLAN-GROWTH,Active,F ,10.00,INF194KA1Y52,,MF
540375,IDFTP129DQ,IDFC FIXED TERM PLAN-SERIES 129-DIRECT PLAN-QUARTERLY DIVIDEND,Active,F ,10.00,INF194KA1Y60,,MF
540380,RXXX111S3Z,Reliance Fixed Horizon Fund - XXXIII - Series 3 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1II1,,MF
540382,RXXX111S3D,Reliance Fixed Horizon Fund - XXXIII - Series 3 - Dividend Payout Option,Active,F ,10.00,INF204KB1IH3,,MF
540384,RXXX111S3G,Reliance Fixed Horizon Fund - XXXIII - Series 3- Growth Option,Active,F ,10.00,INF204KB1IG5,,MF
540387,RXXX111S4Z,RELIANCE FIXED HORIZON FUND-XXXIII-SERIES 4-DIRECT PLAN -GROWTH OPTION,Active,F ,10.00,INF204KB1IU6,,MF
540388,RXXX111S4G,RELIANCE FIXED HORIZON FUND-XXXIII-SERIES 4 - GROWTH OPTION,Active,F ,10.00,INF204KB1IS0,,MF
540389,RXXX111S2X,Reliance Fixed Horizon Fund - XXXIII - Series 2 - Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1IF7,,MF
540390,RXXX111S2Z,Reliance Fixed Horizon Fund - XXXIII - Series 2 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1IE0,,MF
540391,RXXX111S2D,Reliance Fixed Horizon Fund - XXXIII - Series 2 - Dividend Payout Option,Active,F ,10.00,INF204KB1ID2,,MF
540392,RXXX111S2G,Reliance Fixed Horizon Fund - XXXIII - Series 2- Growth Option,Active,F ,10.00,INF204KB1IC4,,MF
540397,D37MS205RG,DSP BlackRock FMP - Series 205 - 37M - Regular Growth,Active,F ,10.00,INF740KA1AV3,,MF
540398,D37MS205RQ,DSP BlackRock FMP - Series 205 - 37M - Regular Dividend Qtrly payout,Active,F ,10.00,INF740KA1AX9,,MF
540399,D37MS205DG,DSP BlackRock FMP - Series 205 - 37M - Direct Growth,Active,F ,10.00,INF740KA1AY7,,MF
540400,D37MS205DR,DSP BlackRock FMP - Series 205 - 37M - Direct Dividend Payout,Active,F ,10.00,INF740KA1AZ4,,MF
540406,H1213M38DG,HDFC Fixed Maturity Plans - Series 38 - 1213D March 2017 (1) - Direct Option - Growth Option,Active,F ,10.00,INF179KB1F62,,MF
540407,H1213M38DD,HDFC Fixed Maturity Plans - Series 38 - 1213D March 2017 (1) - Direct Option - Normal Dividend,Active,F ,10.00,INF179KB1F70,,MF
540408,H1213M38DQ,HDFC Fixed Maturity Plans - Series 38 - 1213D March 2017 (1) - Direct Option - Quarterly Dividend,Active,F ,10.00,INF179KB1F88,,MF
540409,H1213M38RG,HDFC Fixed Maturity Plans - Series 38 - 1213D March 2017 (1) - Regular Option - Growth Option,Active,F ,10.00,INF179KB1F96,,MF
540410,H1213M38RD,HDFC Fixed Maturity Plans - Series 38 - 1213D March 2017 (1) - Regular Option - Normal Dividend,Active,F ,10.00,INF179KB1G04,,MF
540411,H1213M38RQ,HDFC Fixed Maturity Plans - Series 38 - 1213D March 2017 (1) - Regular Option - Quarterly Dividend,Active,F ,10.00,INF179KB1G12,,MF
540412,RXXX111S6X,Reliance Fixed Horizon Fund - XXXIII - Series 6 - Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1JD0,,MF
540413,RXXX111S6Z,Reliance Fixed Horizon Fund - XXXIII - Series 6 - Direct Plan  Growth Option,Active,F ,10.00,INF204KB1JC2,,MF
540414,RXXX111S6D,Reliance Fixed Horizon Fund - XXXIII - Series 6 - Dividend Payout Option,Active,F ,10.00,INF204KB1JB4,,MF
540415,RXXX111S6G,Reliance Fixed Horizon Fund - XXXIII - Series 6 - Growth Option,Active,F ,10.00,INF204KB1JA6,,MF
540427,D37MS209RG,DSP BlackRock FMP - Series 209 - 37M - Regular - Growth,Active,F ,10.00,INF740KA1BT5,,MF
540428,D37MS209RR,DSP BlackRock FMP - Series 209 - 37M - Regular - Dividend Payout,Active,F ,10.00,INF740KA1BU3,,MF
