Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
961613,MSRDSR20,Maharashtra State Road Development Corp Ltd,Active,F ,1000000.00,INE341E07290,Roads &amp; Highways,Debentures and Bonds
961614,MSRDSR21,Maharashtra State Road Development Corp Ltd,Active,F ,1000000.00,INE341E07308,Roads &amp; Highways,Debentures and Bonds
961615,MSRDSR22A,Maharashtra State Road Development Corp Ltd,Active,F ,1000000.00,INE341E07324,Roads &amp; Highways,Debentures and Bonds
961683,BOB09OCT09,Bank of Baroda,Active,F ,1000000.00,INE028A09131,Banks,Debentures and Bonds
961693,SBIBONDSII,State Bank of India,Active,F ,10000.00,INE062A08025,Banks,Debentures and Bonds
961694,IDFCBKBD1A,IDFC Bank Ltd,Active,F ,5000.00,INE092T08CC6,Banks,Debentures and Bonds
961695,IDFCBKBD1B,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CD4,Banks,Debentures and Bonds
961696,IDFCBKBD1C,IDFC Bank Ltd,Active,F ,5000.00,INE092T08CE2,Banks,Debentures and Bonds
961697,IDFCBKBD1D,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CF9,Banks,Debentures and Bonds
961699,IDFCBKBD1E,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CG7,Banks,Debentures and Bonds
961700,IDFCBKBD1F,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CH5,Banks,Debentures and Bonds
961703,SBIBIVR,State Bank of India,Active,F ,10000.00,INE062A08058,Banks,Debentures and Bonds
961704,SBIBIVNR,State Bank of India,Active,F ,10000.00,INE062A08066,Banks,Debentures and Bonds
961705,IIFCLBDIS1,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07016,Finance (including NBFCs),Debentures and Bonds
961706,IIFCLBDIS2,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07024,Finance (including NBFCs),Debentures and Bonds
961707,IIFCLBDIS3,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07032,Finance (including NBFCs),Debentures and Bonds
961708,IIFCLBDIS4,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07040,Finance (including NBFCs),Debentures and Bonds
961709,IDFCBKBD1G,IDFC Bank Ltd,Active,F ,5000.00,INE092T08CI3,Banks,Debentures and Bonds
961710,IDFCBKBD1H,IDFC Bank Ltd,Active,F ,5000.00,INE092T08CJ1,Banks,Debentures and Bonds
961711,PFCBS1,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07075,Finance (including NBFCs),Debentures and Bonds
961712,PFCBS2,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07083,Finance (including NBFCs),Debentures and Bonds
961713,PFCBS3,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07091,Finance (including NBFCs),Debentures and Bonds
961714,PFCBS4,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07109,Finance (including NBFCs),Debentures and Bonds
961715,PFCBT1S1,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07158,Finance (including NBFCs),Debentures and Bonds
961716,PFCBT1S2,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07166,Finance (including NBFCs),Debentures and Bonds
961717,PFCBT1S3,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07174,Finance (including NBFCs),Debentures and Bonds
961718,PFCBT1S4,Power Finance Corporation Ltd,Active,F ,5000.00,INE134E07182,Finance (including NBFCs),Debentures and Bonds
961719,IDFCBKBD1I,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CK9,Banks,Debentures and Bonds
961720,IDFCBKBD1J,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CL7,Banks,Debentures and Bonds
961721,LTINF90122I,L&amp;T Infrastructure Finance Company Ltd,Active,F ,1000.00,INE691I07265,Finance (including NBFCs),Debentures and Bonds
961722,LTINF9122II,L&amp;T Infrastructure Finance Company Ltd,Active,F ,1000.00,INE691I07273,Finance (including NBFCs),Debentures and Bonds
961727,820NHAI22,National Highways Authority Of India,Active,F ,1000.00,INE906B07CA1,Roads &amp; Highways,Debentures and Bonds
961728,830NHAI27,National Highways Authority Of India,Active,F ,1000.00,INE906B07CB9,Roads &amp; Highways,Debentures and Bonds
961729,820PFC2022,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07190,Finance (including NBFCs),Debentures and Bonds
961730,830PFC2027,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07208,Finance (including NBFCs),Debentures and Bonds
961731,8IRFC230222,Indian Railway Finance Corporation Ltd,Active,F ,1000.00,INE053F07520,Other Financial Services,Debentures and Bonds
961732,810IRFC2327,Indian Railway Finance Corporation Ltd,Active,F ,1000.00,INE053F07538,Other Financial Services,Debentures and Bonds
961733,HUDCO050322,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07832,Housing Finance ,Debentures and Bonds
961734,HUDCO050327,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07840,Housing Finance ,Debentures and Bonds
961735,870IDFCBKA,IDFC Bank Ltd,Active,F ,5000.00,INE092T08CM5,Banks,Debentures and Bonds
961736,870IDFCBKB,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CN3,Banks,Debentures and Bonds
961737,870LNT22A,L&amp;T Infrastructure Finance Company Ltd,Active,F ,1000.00,INE691I07299,Finance (including NBFCs),Debentures and Bonds
961738,870LNT22B,L&amp;T Infrastructure Finance Company Ltd,Active,F ,1000.00,INE691I07307,Finance (including NBFCs),Debentures and Bonds
961739,890SREI17A,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07PV5,Finance (including NBFCs),Debentures and Bonds
961740,890SREI17B,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07PY9,Finance (including NBFCs),Debentures and Bonds
961741,915SREI17A,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07PZ6,Finance (including NBFCs),Debentures and Bonds
961742,915SREI17B,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QA7,Finance (including NBFCs),Debentures and Bonds
961743,793REC22,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07GG9,Finance (including NBFCs),Debentures and Bonds
961744,812REC27,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07GH7,Finance (including NBFCs),Debentures and Bonds
961745,843IDFBKA,IDFC Bank Ltd,Active,F ,5000.00,INE092T08CO1,Banks,Debentures and Bonds
961746,843IDFCBKB,Infrastructure Development Finance Company Ltd,Active,F ,5000.00,INE092T08CP8,Banks,Debentures and Bonds
961748,722REC22TF,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07GW6,Finance (including NBFCs),Debentures and Bonds
961749,738REC27TF,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07GX4,Finance (including NBFCs),Debentures and Bonds
961750,719PFC2023,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07331,Finance (including NBFCs),Debentures and Bonds
961751,736PFC2028,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07349,Finance (including NBFCs),Debentures and Bonds
961752,719IIFCL23,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07131,Finance (including NBFCs),Debentures and Bonds
961753,736IIFCL28,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07149,Finance (including NBFCs),Debentures and Bonds
961754,740IIFCL33,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07156,Finance (including NBFCs),Debentures and Bonds
961755,718IRFC2023,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07561,Other Financial Services,Debentures and Bonds
961756,734IRFC2028,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07579,Other Financial Services,Debentures and Bonds
961757,688IRFC2023,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07587,Other Financial Services,Debentures and Bonds
961758,704IRFC2028,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07595,Other Financial Services,Debentures and Bonds
961759,688REC2023,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07GY2,Finance (including NBFCs),Debentures and Bonds
961760,704REC2028,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07GZ9,Finance (including NBFCs),Debentures and Bonds
961761,697DCI2023,Dredging Corporation of India Ltd.,Active,F ,1000.00,INE506A07015,Shipping,Debentures and Bonds
961762,701KPL2023,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07020,Marine Port &amp; Services,Debentures and Bonds
961763,717KPL2028,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07046,Marine Port &amp; Services,Debentures and Bonds
961764,734HUDCO23,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07857,Housing Finance ,Debentures and Bonds
961765,751HUDCO28,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07865,Housing Finance ,Debentures and Bonds
961766,703HUDCO23,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07873,Housing Finance ,Debentures and Bonds
961767,719HUDCO28,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07881,Housing Finance ,Debentures and Bonds
961768,682JNPT2023,Jawaharlal Nehru Port Trust,Active,F ,1000.00,INE281G07053,Marine Port &amp; Services,Debentures and Bonds
961769,686IIFCL23,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07164,Finance (including NBFCs),Debentures and Bonds
961770,702IIFCL28,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07172,Finance (including NBFCs),Debentures and Bonds
961771,708IIFCL33,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07180,Finance (including NBFCs),Debentures and Bonds
961772,688PFC2023,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07356,Finance (including NBFCs),Debentures and Bonds
961773,704PFC2028,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07364,Finance (including NBFCs),Debentures and Bonds
961775,801REC23,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07HO1,Finance (including NBFCs),Debentures and Bonds
961776,846REC28,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07HP8,Finance (including NBFCs),Debentures and Bonds
961777,837REC33,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07HQ6,Finance (including NBFCs),Debentures and Bonds
961778,826REC23,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07HR4,Finance (including NBFCs),Debentures and Bonds
961779,871REC28,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07HS2,Finance (including NBFCs),Debentures and Bonds
961780,862REC33,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07HT0,Finance (including NBFCs),Debentures and Bonds
961781,814HUDCO23,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07907,Housing Finance ,Debentures and Bonds
961782,851HUDCO28,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07915,Housing Finance ,Debentures and Bonds
961783,849HUDCO33,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07923,Housing Finance ,Debentures and Bonds
961784,839HUDCO23,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07931,Housing Finance ,Debentures and Bonds
961785,876HUDCO28,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07949,Housing Finance ,Debentures and Bonds
961786,874HUDCO33,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07956,Housing Finance ,Debentures and Bonds
961787,818NHPC23,NHPC Ltd,Active,F ,1000.00,INE848E07518,Electric Utilities,Debentures and Bonds
961788,854NHPC28,NHPC Ltd,Active,F ,1000.00,INE848E07526,Electric Utilities,Debentures and Bonds
961789,867NHPC33,NHPC Ltd,Active,F ,1000.00,INE848E07534,Electric Utilities,Debentures and Bonds
961790,843NHPC23,NHPC Ltd,Active,F ,1000.00,INE848E07542,Electric Utilities,Debentures and Bonds
961791,879NHPC28,NHPC Ltd,Active,F ,1000.00,INE848E07559,Electric Utilities,Debentures and Bonds
961792,892NHPC33,NHPC Ltd,Active,F ,1000.00,INE848E07567,Electric Utilities,Debentures and Bonds
961793,801IIFCL23,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07263,Finance (including NBFCs),Debentures and Bonds
961794,826IIFCL23,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07271,Finance (including NBFCs),Debentures and Bonds
961795,838IIFCL28,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07289,Finance (including NBFCs),Debentures and Bonds
961796,863IIFCL28,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07297,Finance (including NBFCs),Debentures and Bonds
961797,850IIFCL33,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07305,Finance (including NBFCs),Debentures and Bonds
961798,875IIFCL33,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07313,Finance (including NBFCs),Debentures and Bonds
961799,818PFC23,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07414,Finance (including NBFCs),Debentures and Bonds
961800,854PFC28,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07430,Finance (including NBFCs),Debentures and Bonds
961801,867PFC33,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07455,Finance (including NBFCs),Debentures and Bonds
961802,843PFC23,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07422,Finance (including NBFCs),Debentures and Bonds
961803,879PFC28,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07448,Finance (including NBFCs),Debentures and Bonds
961804,892PFC33,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07463,Finance (including NBFCs),Debentures and Bonds
961805,841NTPC23,NTPC Ltd,Active,F ,1000.00,INE733E07JE0,Electric Utilities,Debentures and Bonds
961806,848NTPC28,NTPC Ltd,Active,F ,1000.00,INE733E07JF7,Electric Utilities,Debentures and Bonds
961807,866NTPC33,NTPC Ltd,Active,F ,1000.00,INE733E07JG5,Electric Utilities,Debentures and Bonds
961808,866NTPC23,NTPC Ltd,Active,F ,1000.00,INE733E07JH3,Electric Utilities,Debentures and Bonds
961809,873NTPC28,NTPC Ltd,Active,F ,1000.00,INE733E07JI1,Electric Utilities,Debentures and Bonds
961810,891NTPC33,NTPC Ltd,Active,F ,1000.00,INE733E07JJ9,Electric Utilities,Debentures and Bonds
961811,851HUDCO24,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07964,Housing Finance ,Debentures and Bonds
961812,858HUDCO29,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07972,Housing Finance ,Debentures and Bonds
961813,876HUDCO34,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07980,Housing Finance ,Debentures and Bonds
961814,876HUDCO24,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07998,Housing Finance ,Debentures and Bonds
961815,883HUDCO29,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AA4,Housing Finance ,Debentures and Bonds
961816,901HUDCO34,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AB2,Housing Finance ,Debentures and Bonds
961817,841IIFCL24,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07321,Finance (including NBFCs),Debentures and Bonds
961818,848IIFCL29B,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07339,Finance (including NBFCs),Debentures and Bonds
961819,866IIFCL34D,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07347,Finance (including NBFCs),Debentures and Bonds
961820,866IIFCL24A,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07354,Finance (including NBFCs),Debentures and Bonds
961821,873IIFCL29C,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07362,Finance (including NBFCs),Debentures and Bonds
961822,891IIFCL34,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07370,Finance (including NBFCs),Debentures and Bonds
961823,827NHAI24,National Highways Authority Of India,Active,F ,1000.00,INE906B07DC5,Roads &amp; Highways,Debentures and Bonds
961824,852NHAI24,National Highways Authority Of India,Active,F ,1000.00,INE906B07DD3,Roads &amp; Highways,Debentures and Bonds
961825,850NHAI29,National Highways Authority Of India,Active,F ,1000.00,INE906B07DE1,Roads &amp; Highways,Debentures and Bonds
961826,875NHAI29,National Highways Authority Of India,Active,F ,1000.00,INE906B07DF8,Roads &amp; Highways,Debentures and Bonds
961827,823IRFC24,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07652,Other Financial Services,Debentures and Bonds
961828,840IRFC29,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07660,Other Financial Services,Debentures and Bonds
961829,848IRFC24,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07678,Other Financial Services,Debentures and Bonds
961830,865IRFC29,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07686,Other Financial Services,Debentures and Bonds
961831,816IREDA24,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07104,Finance (including NBFCs),Debentures and Bonds
961833,855IREDA29,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07120,Finance (including NBFCs),Debentures and Bonds
961835,855IREDA34,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07146,Finance (including NBFCs),Debentures and Bonds
961837,841IREDA24,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07112,Finance (including NBFCs),Debentures and Bonds
961839,880IREDA29,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07138,Finance (including NBFCs),Debentures and Bonds
961841,880IREDA34,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07153,Finance (including NBFCs),Debentures and Bonds
961843,836KPL24,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07053,Marine Port &amp; Services,Debentures and Bonds
961845,875KPL29,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07061,Marine Port &amp; Services,Debentures and Bonds
961847,875KPL34,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07079,Marine Port &amp; Services,Debentures and Bonds
961849,861KPL24,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07087,Marine Port &amp; Services,Debentures and Bonds
961851,900KPL29,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07095,Marine Port &amp; Services,Debentures and Bonds
961853,900KPL34,Kamarajar Port Ltd,Active,F ,1000.00,INE363O07103,Marine Port &amp; Services,Debentures and Bonds
961855,829HUDCO24,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AC0,Housing Finance ,Debentures and Bonds
961857,873HUDCO29,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AD8,Housing Finance ,Debentures and Bonds
961859,871HUDCO34,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AE6,Housing Finance ,Debentures and Bonds
961861,854HUDCO24,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AF3,Housing Finance ,Debentures and Bonds
961863,898HUDCO29,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AG1,Housing Finance ,Debentures and Bonds
961865,896HUDCO34,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AH9,Housing Finance ,Debentures and Bonds
961867,819REC24,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07IC4,Finance (including NBFCs),Debentures and Bonds
961869,863REC29,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07ID2,Finance (including NBFCs),Debentures and Bonds
961871,861REC34,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07IE0,Finance (including NBFCs),Debentures and Bonds
961873,844REC24,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07IF7,Finance (including NBFCs),Debentures and Bonds
961875,888REC29,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07IG5,Finance (including NBFCs),Debentures and Bonds
961877,886REC34,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07IH3,Finance (including NBFCs),Debentures and Bonds
961879,819IRFC24,Indian Railway Finance Corporation Ltd,Active,F ,1000.00,INE053F07710,Other Financial Services,Debentures and Bonds
961881,863IRFC29,Indian Railway Finance Corporation Ltd,Active,F ,1000.00,INE053F07728,Other Financial Services,Debentures and Bonds
961883,844IRFC24,Indian Railway Finance Corporation Ltd,Active,F ,1000.00,INE053F07736,Other Financial Services,Debentures and Bonds
961885,888IRFC29,Indian Railway Finance Corporation Ltd,Active,F ,1000.00,INE053F07744,Other Financial Services,Debentures and Bonds
961887,816IIFCL24,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07388,Finance (including NBFCs),Debentures and Bonds
961889,855IIFCL29,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07396,Finance (including NBFCs),Debentures and Bonds
961891,855IIFCL34,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07404,Finance (including NBFCs),Debentures and Bonds
961893,841IIFCL24B,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07412,Finance (including NBFCs),Debentures and Bonds
961895,880IIFCL29,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07420,Finance (including NBFCs),Debentures and Bonds
961897,880IIFCL34,India Infrastructure Finance Company Ltd,Active,F ,1000.00,INE787H07438,Finance (including NBFCs),Debentures and Bonds
961899,HDFCW2,Housing Development Finance Corp. Ltd,Active,W ,0.05,INE001A13031,Housing Finance ,Debentures and Bonds
961900,711NTPC25A,NTPC Ltd,Active,F ,1000.00,INE733E07JR2,Electric Utilities,Debentures and Bonds
961902,728NTPC30B,NTPC Ltd,Active,F ,1000.00,INE733E07JS0,Electric Utilities,Debentures and Bonds
961904,737NTPC35C,NTPC Ltd,Active,F ,1000.00,INE733E07JT8,Electric Utilities,Debentures and Bonds
961906,736NTPC25D,NTPC Ltd,Active,F ,1000.00,INE733E07JU6,Electric Utilities,Debentures and Bonds
961908,753NTPC30E,NTPC Ltd,Active,F ,1000.00,INE733E07JV4,Electric Utilities,Debentures and Bonds
961910,762NTPC35F,NTPC Ltd,Active,F ,1000.00,INE733E07JW2,Electric Utilities,Debentures and Bonds
972107,KWSPF01JL05,Karnataka Water and Sanitation Pooled Fund Trust,Active,F ,250000.00,INE095H07014,Utilities:Non-Elec.,Debentures and Bonds
972224,1050ICICI21,ICICI Bank Ltd,Active,F ,1000000.00,INE320A08043,Banks,Debentures and Bonds
972227,TCAPL9SEP06,Transmission Corporation of Andhra Pradesh Ltd,Active,F ,1000000.00,INE947F09024,Electric Utilities,Debentures and Bonds
972302,TCAPL06SR2,Transmission Corporation of Andhra Pradesh Ltd,Active,F ,1000000.00,INE947F09040,Electric Utilities,Debentures and Bonds
972303,BOM21MAR07,Bank of Maharashtra,Active,F ,1000000.00,INE457A09090,Banks,Debentures and Bonds
972304,BOM30MAR07,Bank of Maharashtra,Active,F ,1000000.00,INE457A09108,Banks,Debentures and Bonds
972324,BOM31JUL07,Bank of Maharashtra,Active,F ,1000000.00,INE457A09124,Banks,Debentures and Bonds
972325,BOM19JUL07,Bank of Maharashtra,Active,F ,1000000.00,INE457A09116,Banks,Debentures and Bonds
972345,MEGHSEBOPT1,Meghalaya State Electricity Board,Active,F ,1000000.00,INE760I08019,Electric Utilities,Debentures and Bonds
972346,MEGHSEBOPT2,Meghalaya State Electricity Board,Active,F ,1000000.00,INE760I08027,Electric Utilities,Debentures and Bonds
972351,SBM30NOV07,State Bank of Mysore,Active,F ,1000000.00,INE651A09056,Banks,Debentures and Bonds
972354,BOBSRVII,Bank of Baroda,Active,F ,1000000.00,INE028A09065,Banks,Debentures and Bonds
972355,BOBSRVIII,Bank of Baroda,Active,F ,1000000.00,INE028A09073,Banks,Debentures and Bonds
972359,PIDBSTRPPA,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11014,Construction &amp; Engineering,Debentures and Bonds
972360,PIDBSTRPPB,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11022,Construction &amp; Engineering,Debentures and Bonds
972361,PIDBSTRPPC,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11030,Construction &amp; Engineering,Debentures and Bonds
972362,PIDBSTRPPD,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11048,Construction &amp; Engineering,Debentures and Bonds
972363,PIDBSTRPPE,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11055,Construction &amp; Engineering,Debentures and Bonds
972364,PIDBSTRPPF,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11063,Construction &amp; Engineering,Debentures and Bonds
972365,PIDBSTRPPG,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11071,Construction &amp; Engineering,Debentures and Bonds
972366,PIDBSTRPPH,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11089,Construction &amp; Engineering,Debentures and Bonds
972367,PIDBSTRPPI,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11097,Construction &amp; Engineering,Debentures and Bonds
972368,PIDBSTRPPJ,Punjab Infrastructure Development Board,Active,F ,1000000.00,INE091D11105,Construction &amp; Engineering,Debentures and Bonds
972372,SBM16JAN08,State Bank of Mysore,Active,F ,1000000.00,INE651A09064,Banks,Debentures and Bonds
972374,ANDBK110108,Andhra Bank,Active,F ,1000000.00,INE434A09073,Banks,Debentures and Bonds
972375,BOM15JAN08,Bank of Maharashtra,Active,F ,1000000.00,INE457A09132,Banks,Debentures and Bonds
972378,KMPL07FEB08,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916D09024,Other Financial Services,Debentures and Bonds
972379,NABARD11207,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09DW0,Banks,Debentures and Bonds
972380,NABARDBNB2H,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09DX8,Banks,Debentures and Bonds
972385,NABARD2J1,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EA4,Banks,Debentures and Bonds
972386,NABARD2J2,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EB2,Banks,Debentures and Bonds
972387,NABARD2J3,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EC0,Banks,Debentures and Bonds
972388,NABARD2J4,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09ED8,Banks,Debentures and Bonds
972389,NABARD2I1,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09DZ3,Banks,Debentures and Bonds
972390,NABARD2I2,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09DY6,Banks,Debentures and Bonds
972392,APSFC08SRII,Andhra Pradesh State Financial Corporation,Active,F ,1000000.00,INE695F09391,Other Financial Services,Debentures and Bonds
972393,SBH28MAR08,State Bank of Hyderabad,Active,F ,1000000.00,INE649A09068,Banks,Debentures and Bonds
972394,SBH19MAR08,State Bank of Hyderabad,Active,F ,1000000.00,INE649A09050,Banks,Debentures and Bonds
972396,NABARD1MAR8,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EE6,Banks,Debentures and Bonds
972397,NABARD01038,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EF3,Banks,Debentures and Bonds
972398,NABARD1APR8,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EH9,Banks,Debentures and Bonds
972399,NABARD01048,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EI7,Banks,Debentures and Bonds
972400,NABARD01058,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EK3,Banks,Debentures and Bonds
972402,NABARD10518,National Bank for Agriculture and Rural Development,Active,F ,20000.00,INE261F09EL1,Banks,Debentures and Bonds
